episode,score,avg_score,hidden_size,entropy_production
958,14.823966161142366,67.30770551532498,32,36.14108242362438
959,19.687949768915104,67.82342944325418,32,61.397228474921086
960,52.181386179724484,70.1032102435264,32,23.4646106879171
961,13.997137013548112,69.31567557074939,32,27.977537260478222
962,31.817746829127543,69.0971294457238,32,34.537223424713126
963,28.92040373473489,68.72889295107701,32,31.414359901589506
964,-12.10945379013414,67.68167470131573,32,45.138313682172395
965,28.955994172833528,67.34715520806112,32,12.664941155242296
966,22.041541571196106,64.3160583112161,32,26.479218051135533
967,6.750616590273964,64.22353724331957,32,27.15257564404208
968,3.077449044640119,65.3745293312785,32,14.851799250011865
969,242.45497761785464,69.90434836763468,32,47.31973528929732
970,37.42470671050455,67.71813246069098,32,40.50634214746488
971,253.96275224455923,73.4233893246544,32,45.88483767693388
972,-28.971526105182917,69.88680129622509,32,16.40345566007273
973,111.15314832267352,69.33198228434706,32,68.52537500164716
974,124.77728915103371,70.99597007252493,32,123.38760916218014
975,152.55513918293434,71.04330970287725,32,195.52372229786542
976,11.111373464792734,66.92923764076903,32,22.91250281751521
977,29.53308995984861,67.13890819429749,32,22.288750359399398
978,-26.468037786471115,66.91129257351876,32,31.9794061615883
979,124.83256517927978,64.87851866617869,32,107.658769215124
980,183.76185509715978,64.89714825145869,32,61.65970303346366
981,185.99964280691484,65.47460561277676,32,60.46396905002554
982,228.30871932278856,69.23310982954797,32,46.04874660061131
983,142.6324625572972,72.76659708971295,32,102.55924227041257
984,224.41366351132598,76.65474754721525,32,25.91492639077155
985,116.87331982589554,75.00255817577178,32,107.2576737502924
986,123.00921769781246,74.08990876983628,32,102.7944251516597
987,71.26469669369996,73.39561793736387,32,45.63939872889288
988,189.124424827953,77.27098462358326,32,44.8022653866777
989,97.9477777127707,79.13579823848406,32,143.0889300685347
990,55.54730940921036,77.62351340751981,32,17.676844086126028
991,12.054352390006898,74.2924318320443,32,45.56921817432574
992,159.19817324644603,74.89676885243667,32,65.81871340664202
993,122.05853958914297,77.2791373642709,32,73.03773798593434
994,130.41362238160093,79.00038110232379,32,114.6349390342581
995,41.83505201521092,80.36064185700708,32,18.047157385112886
996,223.82149490684407,85.48301419177423,32,41.78605168416112
997,202.5518978298999,84.81431397075892,32,32.921654826299935
998,148.8118275721279,86.7758258721629,32,44.21649514945519
999,143.88133309954668,89.98446054469431,32,108.40417098193255
1000,221.30826167553732,93.5957687804217,32,21.239766499963302
1001,217.25156148840188,97.6425134489645,32,55.1554647283597
1002,272.40038693156333,102.63941841512877,32,48.13296771942696
1003,179.14832995757686,105.62978994625797,32,83.01731904866989
1004,170.19825435324694,108.76015535326385,32,186.58022466257356
1005,130.62803479165677,110.5543799766407,32,86.05501875304682
1006,126.92766716426965,108.17316264648056,32,125.89842421823353
1007,-17.532330045803022,106.92699528055866,32,59.86012214626506
1008,135.34702237201793,109.33745640477619,32,76.1109636281162
1009,131.36846806413178,111.5710667706805,32,159.3767495522651
1010,179.60663365239733,114.11957172013398,32,187.66503633515907
1011,21.13721800203183,114.26237333990365,32,47.97884755121592
1012,44.977705561955105,114.52557251456021,32,14.539757188553109
1013,9.732084500062243,114.14180612986675,32,33.78482611291585
1014,175.19153484382517,117.88782590254594,32,125.92650395476213
1015,180.30470229499986,120.91480006498925,32,95.03100238560302
1016,135.61242463895516,123.18621772634444,32,71.43674239201013
1017,158.76739662280914,126.22655332699514,32,39.95528264947061
1018,172.16418077393908,129.6082879615811,32,67.40891673669579
1019,45.395641653227585,125.66710124228857,32,33.38300882576315
1020,-34.0460909027354,124.23768529002378,32,27.93451795230768
1021,-12.670536063113872,118.90501952387032,32,25.874348561850507
1022,-37.6038748431405,118.73237254911118,32,93.79917198348609
1023,143.2048571194578,119.37340672504686,32,117.9782346188811
1024,7.229009666765236,117.02244113536148,32,41.5130527601927
1025,-32.4161645396419,113.32301506090995,32,16.673144525344597
1026,116.88074179147954,115.4384024274437,32,113.85631423723544
1027,137.45167516397058,117.59677413152613,32,112.49321338487438
1028,-20.552877808514424,117.71507733108527,32,27.313919195000572
1029,109.89515499546802,117.41632912740904,32,68.1960408235721
1030,8.52598390353809,113.91161170353661,32,14.038694065876077
1031,33.06880475894218,110.85299494257714,32,36.97913664667482
1032,7.043790688495207,106.42769636989128,32,43.57656302952369
1033,41.1582817047144,104.39821275283963,32,27.612556455583523
1034,146.88154277897632,102.84757033819264,32,146.8596426211998
1035,26.89757966424449,101.0480555349596,32,34.5573310783702
1036,-4.287691262164245,98.50211735576008,32,34.26775613144466
1037,125.8573336243613,99.5939700943733,32,87.1514857437163
1038,43.001810382292774,96.67151780546011,32,35.084301311281074
1039,-18.07645833611025,94.35103308448248,32,60.84932769741127
1040,45.38442417875979,94.14777537987345,32,28.88769934898325
1041,52.86459822971187,94.96398029666757,32,16.565287121196373
1042,135.67520492050699,94.49352093014879,32,50.3737357667579
1043,24.731221609510555,92.54697457055615,32,26.735495991490048
1044,134.46633515471632,92.62802882601844,32,45.63743374234129
1045,148.74432736002117,94.76621433291464,32,101.54311635524039
1046,34.7059940405878,90.98390431558954,32,43.449037240047076
1047,-19.708875279121173,86.53868885340911,32,27.578905380592275
1048,221.6025919589605,87.99450414114574,32,45.9597942679185
1049,141.9314668432374,87.95550681601955,32,173.49110131062386
1050,163.13290522302,86.79199968696923,32,177.43994148600524
1051,104.43582100493605,84.53568487729991,32,96.0413745279891
1052,38.184895523457925,79.8513750491378,32,47.734095162745405
1053,125.92754793886193,78.78695940876351,32,44.14099052393345
1054,13.60238308608406,75.65504198342025,32,35.29439010498148
1055,22.933056996702305,73.50114242752116,32,53.884499130955845
1056,153.25672504156032,74.02772358506698,32,48.115626939228584
1057,103.71138471408655,76.45259788026478,32,97.306439262617
1058,141.90643107529075,76.58378605433022,32,88.5496692391551
1059,124.02141364173625,76.43684496588229,32,180.28695881236126
1060,29.445218516996675,73.43361666317429,32,50.218851009509876
1061,123.38562909308801,75.47858488499541,32,112.0983341176258
1062,122.10726406575904,77.02117605507149,32,106.82033564332608
1063,251.48748358173316,81.8562840367049,32,63.347247263682604
1064,108.35705272228498,80.51959439427411,32,57.94622862273796
1065,126.08659843578646,79.43523231708984,32,40.67536933940634
1066,114.53543257356633,79.01369247578207,32,145.753993503406
1067,58.57103592487315,77.00976526182335,32,133.28912069240758
1068,124.78221319175698,76.0621259101797,32,92.42891064024133
1069,-41.23429990740627,74.32952707896702,32,44.88160822616313
1070,9.304057142458518,75.19653003987091,32,30.186284217670565
1071,53.74591343985625,76.52485902993031,32,119.88342176144602
1072,58.044648084512716,78.43782948848337,32,45.924543951778205
1073,78.97971146143854,77.15332657532298,32,98.3909167313174
1074,130.67814435897643,79.6223092691672,32,72.22234662892959
1075,99.67790050480069,82.26419057005607,32,106.90867796239688
1076,96.40533950612281,81.85468252434892,32,103.74174666198515
1077,115.41858061521883,81.41402063337388,32,138.9484089756059
1078,61.02464759564759,83.04557114145713,32,44.97456164499971
1079,133.67540495981515,83.52117614074406,32,67.71028059377367
1080,126.42544560129637,85.87916537469924,32,139.03072798766908
1081,105.59992760871495,87.3297878316947,32,79.99759202676368
1082,8.86242062425788,87.36616043040995,32,51.8028772129288
1083,105.51950480338144,88.65338489238327,32,146.8751718293992
1084,137.38485247930328,88.46345108638981,32,95.52548662443758
1085,110.02549914286976,90.12600947596233,32,154.8447992454792
1086,146.38368814181007,93.13943706404183,32,117.82161673784624
1087,167.93228737805697,93.98093613911573,32,103.17581626730299
1088,-26.9896003907308,92.58110792365525,32,34.57560272852488
1089,100.72399534053707,94.95711699718821,32,85.70776682515546
1090,221.80055345352883,98.4854395826836,32,44.89001033764489
1091,169.84027255323963,100.82495306915412,32,19.81762368285063
1092,202.91509898263246,102.16975095039665,32,72.61198287929199
1093,139.66882176984618,104.46850295360336,32,187.64556124296283
1094,275.27613527744893,107.28469895605802,32,53.74937186731323
1095,291.43770917918584,110.1385665924413,32,45.55923552390304
1096,-53.70758721557788,108.37029496731799,32,25.032074079362406
1097,218.09027111931834,113.12627789528676,32,27.335976639290386
1098,221.81701061385087,113.13056626838457,32,81.50681629271507
1099,107.40545005808745,112.44004593268158,32,118.19247239090086
1100,193.8596896955005,113.05458162213121,32,18.935006148013088
1101,-9.237846419109971,110.78110827365028,32,32.87022598713035
1102,-53.763130644127784,108.94214775029857,32,58.012788789454525
1103,247.95701701451205,111.38273713181155,32,47.60305455727093
1104,108.52093244504667,113.28110811899082,32,175.61921558037244
1105,240.66255143628027,117.6356980077824,32,67.46885316105887
1106,114.4959472474221,116.86048245189963,32,100.52196961847943
1107,66.70085183527061,116.1202717943233,32,53.65795947916975
1108,56.03338396262299,114.40281085206995,32,19.12277099576887
1109,93.77588629257059,113.79790030508663,32,106.80029911027246
1110,-27.53126539071971,112.6583706269323,32,15.193081477905102
1111,200.0628176062535,114.19191439719562,32,85.56934440577628
1112,172.04096533946287,115.19058842266969,32,136.51039997812532
1113,264.9900394882845,115.46063954080071,32,21.495177316213493
1114,217.5161272054752,117.64382103046454,32,32.465003207209
1115,108.89619253091824,117.30001291236718,32,100.5217979440448
1116,3.3283215919842064,115.07587069273553,32,16.448527937419602
1117,23.66216729139076,114.37769332006589,32,47.01598830747295
1118,150.87117371906842,114.89947253061212,32,105.12397310458566
1119,224.28655087745938,120.20988954630943,32,33.87757080068377
1120,161.6482772714219,123.25677394888868,32,33.84843319510729
1121,108.1651420598284,124.34515852128813,32,91.60197243086027
1122,40.59388138202576,123.99614318723837,32,21.18779970830358
1123,257.1895471684329,127.56033990137827,32,64.48192925294978
1124,-19.8641803991258,124.54949340621623,32,27.225012872527085
1125,171.27940072358678,125.98152341059195,32,25.778064748410934
1126,190.71351766795073,127.8676869738285,32,40.19119333712448
1127,145.4983968369448,128.469283298263,32,162.06166396232672
1128,95.69681261512697,129.16272659865263,32,97.09719625711973
1129,147.7480839774561,129.44418017900543,32,58.460473182408656
1130,182.67474239814143,130.56916611494233,32,49.09668785399091
1131,15.281263764998585,128.762792838068,32,50.6928582339741
1132,-3.425361039149621,128.51703720479986,32,64.21572205170419
1133,-21.225766072393228,125.98213178728435,32,19.688017738627867
1134,-25.335117501351917,122.72773238767124,32,45.062757998092216
1135,152.25590805300268,123.57234056587392,32,67.1339485446025
1136,-41.32108982594916,119.81824500651872,32,20.209535717585055
1137,149.4840432509604,119.44928012397679,32,22.331762367177685
1138,223.50139193690364,124.4590999705295,32,60.00247465926501
1139,33.80826668863753,123.1207853974915,32,24.64688206399431
1140,117.84765721914633,121.04172747280386,32,64.41935475397683
1141,178.66226117951314,121.21816724532933,32,45.38502381304424
1142,143.20010623560026,120.02386739038866,32,97.84758658963958
1143,133.50074365322405,119.90050582805623,32,151.20254150269997
1144,-13.533109632271447,114.12432092986182,32,46.27100141206333
1145,-20.26079184123506,107.8903509094534,32,15.671669082673535
1146,179.04353035995757,112.54537326096411,32,47.45816466833389
1147,233.13149844532316,112.8461978074842,32,29.420236382688504
1148,233.05455447891168,113.07094868478544,32,23.38169709571787
1149,92.68236143451284,112.77648691231394,32,64.62918985879264
1150,97.38728959343,110.84703891027253,32,170.82958358533512
1151,119.29591615704402,113.41771416179562,32,93.41833033672145
1152,100.83638600220766,116.50970449472231,32,118.83100609444988
1153,-23.3422651019833,111.0837188523924,32,39.05866746994503
1154,221.42309806803684,113.34176216485221,32,63.60895178276212
1155,101.08013199080055,110.55011377594263,32,128.16109094828298
1156,158.00344709401804,111.42026377287455,32,44.141802298612056
1157,243.26921199251026,114.95163097601935,32,27.870531263152532
1158,-28.249041094072325,113.26598247488542,32,44.407503600159544
1159,126.93785992197618,113.92922194747354,32,87.0636944858466
1160,207.8514160905794,118.63687557709953,32,40.97885237915497
1161,-56.80050403213491,113.49960914433173,32,31.81362945416708
1162,146.1676118767979,112.98214207507846,32,98.17794852476061
1163,-194.62630026394572,103.78981528003388,32,33.18364453751786
1164,34.874585562348976,100.1369844471713,32,86.39181572596561
1165,-36.317413303821056,97.23271233047653,32,29.77938934106628
1166,180.50784944253934,100.77630288748766,32,24.361163166568073
1167,231.69148585917947,104.93688925884341,32,75.10646123929648
1168,8.948477756394155,102.09843533958993,32,32.55622937020305
1169,38.85005914454315,98.38970550493161,32,94.8969138940518
1170,164.37545574902745,98.44424907448372,32,18.612130486499417
1171,-82.85942385533376,94.62375775618045,32,69.01531228250468
1172,52.0028255412088,94.85193663936414,32,66.42489541513062
1173,225.07073557284852,94.20956040745244,32,25.55619686028064
1174,-25.416236998770373,94.09851927545952,32,61.47781206795252
1175,160.99893521524285,93.89290996529266,32,38.34492057738848
1176,-43.04760148382933,89.21768758225706,32,58.57864456664008
1177,157.55187823192261,89.45875721015662,32,41.511847391372555
1178,171.16209311445874,90.96806282014326,32,50.23950597104539
1179,-68.1508343660655,86.65008445327285,32,22.352629029004248
1180,-72.82694403996007,81.5400507245108,32,38.46354142544145
1181,145.35303948426247,84.14148623889609,32,44.87402693304589
1182,-136.35651612864183,81.48286313710622,32,49.884208760040465
1183,-52.76921548239147,80.85199414890627,32,59.739655473114844
1184,-94.99982282885496,79.4587000423562,32,92.85596220834323
1185,-101.24076612868974,74.38876655872235,32,43.15096938659278
1186,81.09107610644507,76.83700987737024,32,140.68572101179495
1187,102.26061720571805,75.8925413564654,32,55.010460671962946
1188,-138.27975823034106,68.6569183531205,32,43.90762795444212
1189,-74.77466188911887,66.48525978156539,32,17.066826406450296
1190,206.23997818341005,68.25310620085065,32,36.33053052526081
1191,164.59261378039335,67.97171325286827,32,25.168733160050106
1192,-15.007190690295829,64.80756731435034,32,20.292341235078403
1193,-17.28450403577756,61.79186236057031,32,44.89544456568427
1194,-1.4046288047666877,62.03443197712039,32,54.24842479763939
1195,53.714604334696574,63.51393990063903,32,77.24543844600247
1196,97.57520000557975,61.884573293551455,32,67.23171741223064
1197,-26.33426012661465,56.69525812211271,32,44.06083027358653
1198,175.86793439820624,55.5515257204986,32,28.075774360274643
1199,51.820010696651366,54.73427870574138,32,96.68293262258871
1200,189.36821389831607,56.573897191839094,32,91.05600990732692
1201,183.16772475872693,57.85133336387275,32,115.66287291539612
1202,84.22223782201102,57.51905040026882,32,207.17938466520647
1203,-61.043166888470836,56.76503236453907,32,15.543865867349032
1204,-35.352918370549006,51.62951203576735,32,45.31167557591643
1205,-25.410056581299912,49.099708264325336,32,51.219390491157164
1206,215.69494919563283,50.25353830635763,32,122.8696172754076
1207,255.8426885202522,50.505007836912476,32,65.11898694485004
1208,77.42141279662277,52.618416914726375,32,50.21669789906881
1209,151.30358182974868,53.10573135288183,32,158.14050246026412
1210,-68.34746281693683,47.581753774731496,32,24.11281801295332
1211,48.07590284636751,49.679281912301555,32,34.98845770664904
1212,-67.43521135554236,45.40722544765475,32,28.06216500222447
1213,87.11380541153818,51.04202756116443,32,55.760543365730136
1214,185.07909857539215,54.046117821425284,32,40.46970521839124
1215,106.31846332461761,56.89883535399407,32,76.10736717830427
1216,223.4500404495816,57.75767917413492,32,27.916483911241844
1217,53.74497209950434,54.1987488989414,32,46.93946248362437
1218,161.6071812291763,57.25192296839705,32,44.66317560751655
1219,196.97920662795798,60.414505918065345,32,58.014833922573445
1220,187.22039653916312,60.87140473386807,32,87.06136211912857
1221,-60.85880797435265,61.31141705148769,32,29.16753438446143
1222,197.80704248292113,64.22750139032193,32,69.86160213331493
1223,-25.533052884135074,59.215425621182256,32,45.175067116743676
1224,115.15485733703352,62.026847507898346,32,57.144318238997954
1225,224.0156321235467,63.28718144606442,32,105.57325888373809
1226,-47.553833500498996,63.19705680573102,32,48.73246929189991
1227,-45.22485354592532,59.14152217017406,32,36.25077236210104
1228,-48.24684975490763,54.75334331278674,32,26.072091726310152
1229,157.56388313040384,59.26763766271611,32,18.543417786397487
1230,-25.89129568325201,60.20635062985029,32,20.719013168658638
1231,166.54752673269988,60.63024037481903,32,65.05855341881927
1232,23.31053624654446,63.82358142232275,32,41.696768608695635
1233,185.29395210136627,68.58484477399792,32,36.20553536271898
1234,133.0062278062471,73.14496578669996,32,20.46143287677767
1235,69.42778406548987,76.55833679058354,32,77.9276107456569
1236,-20.51502160686374,74.52621483631737,32,39.025678427971044
1237,183.76468474537097,76.15629618711043,32,43.242034011583314
1238,-102.91074177656871,76.86367651618588,32,14.349031463560262
1239,55.65115078123492,79.47219276959295,32,131.10761588990735
1240,-103.17423331279399,73.28390853966886,32,25.240860595337352
1241,142.64862962108273,72.84502885648266,32,19.335534560864104
1242,192.2103425930086,76.98937952214875,32,32.36538462717694
1243,-84.6425265149733,75.64221907256483,32,18.609723957536964
1244,-24.67715966113029,75.17676845543755,32,40.536655268162896
1245,-13.476023925533113,73.83295589023297,32,37.426767057431796
1246,183.06093822835732,75.54267065468852,32,47.44088942029379
1247,-44.02515427303841,75.18885277176004,32,14.958462052666002
1248,150.93425021362276,74.69017908806838,32,26.35614635454582
1249,177.29657474850086,77.19971036910536,32,12.498878015599416
1250,191.27964775012347,77.2379390461415,32,17.860166915001738
1251,-16.28562623135585,73.24887202633985,32,22.993360411375942
1252,24.042322439457152,72.04527371868878,32,95.92782555877021
1253,215.84197410442198,77.58297653854663,32,28.952770533537322
1254,224.23400109918418,82.77471492794128,32,24.47067139960143
1255,167.08905744308606,86.62469720842901,32,139.80989547328474
1256,196.23578182002385,86.23551386091684,32,67.17652571260182
1257,168.9210665544562,84.49708142160092,32,201.47640516225675
1258,168.0565919511076,86.3097850046906,32,40.3273828945044
1259,199.58137958969067,87.27534095988945,32,28.33403658602859
1260,251.96679951881055,93.68162620660439,32,32.66756871022152
1261,118.89516976393679,95.09801154495577,32,89.69360995799303
1262,191.48665677696403,100.27644890760592,32,28.12968876899826
1263,184.15615053958047,102.21729581016676,32,26.48063593842775
1264,211.37062204725692,102.74312627960406,32,27.942469154436434
1265,177.87501830911327,104.17425737929396,32,19.9688081011251
1266,-15.300454257060423,99.3992474851611,32,25.972882643463738
1267,190.04721318506677,102.12529230687237,32,48.40395839030031
1268,8.705202948769355,99.06725274126421,32,34.86996083440716
1269,192.67995305742608,98.98126766985361,32,58.51451656484303
1270,219.44175182392922,99.62569477554892,32,37.87343161592337
1271,174.62412362112408,104.33535340745846,32,55.286656432958324
1272,204.72469832375072,104.47370652427504,32,20.60844290006973
1273,-16.836702876987587,104.647633524418,32,26.885360092555445
1274,4.541648350579223,102.43536934468894,32,30.975543146837943
1275,10.624420793396098,98.16754511808591,32,26.14194044089219
1276,115.0395833423387,101.41941345494266,32,185.22764926700532
1277,228.21685595238233,106.8882476449088,32,25.164312952388535
1278,146.97546157185718,110.7926938714441,32,50.57389106551754
1279,207.85698149225678,111.79855583868117,32,31.288782838683414
1280,-10.571259462115933,112.10495656310385,32,54.452521485374376
1281,201.92603289028898,112.81252668625567,32,154.7009198748099
1282,203.8579399375546,116.42347476007586,32,18.23107395673713
1283,193.25355542878447,116.58266682662425,32,34.44429891593739
1284,166.8903156555608,117.26034858361051,32,46.24583069810245
1285,109.85384944512928,118.0688698912033,32,41.71701906152076
1286,-5.179101268447042,118.37558829797163,32,33.98777797329602
1287,159.96634762558816,117.89962155557596,32,47.79236765501622
1288,149.47820554092777,122.9474005019259,32,61.523962403346346
1289,126.31303633955933,124.36063821309239,32,107.77144020899426
1290,210.80649668838564,130.64025281311598,32,78.2636730671522
1291,134.6171915698634,130.4796240520916,32,70.95041534055837
1292,-26.136983157246107,126.1126775370865,32,29.450552207696745
1293,127.59066605357023,130.35734138845737,32,86.60185403189499
1294,175.94303826989602,134.3697453470779,32,88.83798322822062
1295,105.65746009583836,136.75241502750532,32,121.22001967917073
1296,141.9234507853131,135.92966527864445,32,170.92429031600025
1297,110.8534846332146,139.0272380567695,32,84.7225331351663
1298,109.1806241534184,138.1921655355654,32,106.44763877123594
1299,40.86451117762775,135.46352426414794,32,32.27112128648375
1300,151.98987176253067,134.6777287443961,32,26.894751769795707
1301,51.34985669309856,136.03043840288518,32,20.27667591537324
1302,110.45601249721211,137.7587122040403,32,59.12940203938793
1303,133.88338204158683,136.11954036278357,32,89.02753954057421
1304,164.97421722745614,134.93434468534903,32,106.90790698715125
1305,226.40223212280338,136.12060817894337,32,57.447865247732466
1306,196.5679722974811,136.1272519884925,32,11.180460233654943
1307,152.66751456541255,135.80218094871162,32,106.39602695172013
1308,23.358845914440508,132.90822602797832,32,29.615532802800534
1309,171.02402619576378,132.33707896009975,32,69.82755392782495
1310,156.05924254465495,130.41892782061666,32,149.16174388839585
1311,133.62643849522232,130.71355319524235,32,57.66166982663068
1312,122.24808162231955,129.32878169214945,32,37.0568793119501
1313,129.49249955668608,128.2355086724916,32,91.21615856042507
1314,135.76594791467008,126.72341518983986,32,37.38375737305168
1315,-12.03237794369322,122.92526726478373,32,22.83332236670724
1316,46.93622105459772,124.17000077101687,32,43.35755748689783
1317,149.30081948821123,123.3550728970798,32,68.889749448828
1318,37.7947222196355,123.93686328249709,32,24.144393410265344
1319,135.74734821446467,122.79821118563787,32,87.22280668852684
1320,176.1046418213719,121.93146898558672,32,149.66249515379604
1321,143.79055239724738,121.31479756110919,32,103.44603300077324
1322,121.74385974239861,119.65518078948215,32,68.88556006695939
1323,130.5134233472187,122.6021833139663,32,97.98243024670153
1324,143.34240007089164,125.37819834837254,32,66.62321248642608
1325,-16.43746894255068,124.83696055365358,32,18.654639415091516
1326,155.38048900628863,125.64377866693259,32,60.26086383404587
1327,136.55894291197666,123.81062040612443,32,51.63320876531415
1328,38.4564422410256,121.64024001950784,32,44.06217082714391
1329,27.139073907120988,118.02588186780511,32,18.287645522704157
1330,148.14203302719952,121.20014771759142,32,41.81153174332817
1331,162.45488689508204,120.4107247976873,32,107.37831482866945
1332,-27.869775738764304,115.77617048416091,32,15.97809569602889
1333,140.97909586463732,114.73068129287796,32,93.09591036559918
1334,8.850156258892227,111.5698781049446,32,53.04562369175684
1335,1.2651258791076003,109.39810363362416,32,44.146202910361396
1336,162.32944867490704,112.74827463249125,32,187.54827889408546
1337,151.47291180637944,112.57840591610707,32,26.783156882883052
1338,157.6268098633649,112.7413780025558,32,115.89174739125683
1339,153.69528645105686,113.28902300478576,32,73.32565274302382
1340,29.42063970006086,109.66130586501926,32,24.16928626349939
1341,-23.193313563107168,106.50509576235986,32,29.19663937663025
1342,113.4806348988936,109.29744812348262,32,196.17646997206492
1343,23.157541699386783,107.20878563639897,32,28.116900434974426
1344,-5.658009776869164,103.57676467546365,32,35.850685116982724
1345,45.38438617877284,102.37130319712237,32,19.413478424427332
1346,125.53650824967784,102.04356434640965,32,66.97069056989129
1347,11.608984966031088,100.058674353066,32,28.435906843300472
1348,0.41196223220656236,97.88330111464177,32,38.91512498863883
1349,144.88527236802014,99.96371633844961,32,143.25037922008974
1350,40.55973436940178,97.73511359058702,32,46.79773220199127
1351,167.93005140707317,100.06671748486652,32,53.53402081024617
1352,31.217127492009325,98.48193978476246,32,29.13995639378137
1353,129.79980793542566,98.40026830263923,32,97.25866880891807
1354,128.88256396239282,97.67843523733798,32,96.71429618307975
1355,158.88409263712884,96.32807244762448,32,63.358414552187924
1356,136.12764940777257,95.11926598983031,32,166.99063521975856
1357,255.67294552408725,97.17937460900383,32,60.499631068263774
1358,127.85201709424547,99.26923803259992,32,61.69338010836619
1359,139.44114684052082,98.63758044549505,32,79.36399706823835
1360,26.023954689230493,96.03687468838656,32,41.82427410625545
1361,137.18893443383988,96.10812460715891,32,57.06522729834021
1362,47.73358190538593,94.61783461282022,32,28.646077661559254
1363,139.20315624351758,94.81204774655687,32,126.33955035309079
1364,129.03796187190883,94.67748802570162,32,157.48014352738423
1365,143.13149464576756,97.78076547749086,32,45.33788863368952
1366,167.20904194464865,100.18622189529188,32,69.05684297079196
1367,3.3810076142198113,97.26782565781203,32,14.34328758309952
1368,147.06203059654956,99.45317182535032,32,30.50977599623751
1369,135.4912365484994,99.44804959203103,32,95.6484901415866
1370,21.94021309899493,96.36476101758348,32,36.24283592124637
1371,31.71262212725418,94.1232024121836,32,25.353310137496223
1372,46.68293119266636,92.62198384118896,32,27.74984168858627
1373,128.8149680803664,92.58801473585191,32,162.24583926952826
1374,153.65952567015117,92.79435724783711,32,54.754014974968015
1375,230.57845174632982,97.73467566161473,32,71.60813583307183
1376,15.457360797040565,94.93621309742976,32,15.565171786225326
1377,250.62570934399668,97.21754842607015,32,31.96353961560718
1378,50.15144443183064,97.45144846988626,32,39.57679271039302
1379,49.31820398339465,97.89503107141174,32,30.19285942306058
1380,160.0229760900543,98.13264993266884,32,56.60898079168291
1381,20.44296367349999,95.29241146823722,32,35.93491074441257
1382,12.824838524402907,96.10630375350054,32,28.170598863619194
1383,50.06271342728155,94.28797610475344,32,17.505287035474925
1384,153.63986205846538,97.18377022074486,32,90.1579348192224
1385,6.24176789769119,97.28330306111656,32,20.118795616751825
1386,27.98020506646796,94.59631818894775,32,49.26148974035251
1387,43.29326350477763,92.43272522291572,32,41.37774455712958
1388,169.39274693706534,92.66804396438974,32,85.87414378852348
1389,130.0378856660295,92.1948959486892,32,82.96640465118955
1390,58.29959372395433,92.77247502916707,32,28.34762712474727
1391,280.88645517492216,98.85407040392764,32,38.339961939375634
1392,123.58125432244034,99.0560827923986,32,132.1466768262343
1393,9.386024353238966,98.78065244547562,32,32.98588988885326
1394,249.65679719330134,103.88694858487905,32,67.21757132912356
1395,44.4132780036924,103.86752642137742,32,25.916354688342462
1396,24.251392638141596,101.84182410914673,32,39.94569024569109
1397,12.574345433270892,101.86113131849147,32,22.362769340500453
1398,21.50725409149547,102.28303715567728,32,41.71240931307827
1399,-33.93313418534743,98.70666902460992,32,12.131147429197279
1400,30.856780754672485,98.51260995231536,32,17.878493462539613
1401,14.309374620158735,95.44019641657705,32,34.186819998123156
1402,142.55496221510305,97.66695311103894,32,49.6982610254951
1403,29.316315151792622,95.65728325536628,32,55.082205685549376
1404,45.554143815218794,93.99071485242281,32,33.30103705689777
1405,52.80889251945206,91.86921085006927,32,11.026169137173271
1406,33.78571196722146,89.82237210125827,32,26.289110064109867
1407,16.21975492989644,85.03330828937442,32,71.20614992793689
1408,24.94203367312123,82.97510862095193,32,15.754708932485448
1409,21.16975231810288,80.60968073050358,32,42.571618201625846
1410,19.201757091197663,80.47323677854293,32,54.70348968950755
1411,13.357628480017894,77.99661065946648,32,50.06156504805004
1412,-0.24518545471974562,77.03703531226436,32,48.49408755199425
1413,15.124092745586807,74.55545404230575,32,15.418451249617116
1414,-9.501794723788464,71.78465891039181,32,10.306923780475268
1415,33.07260799719225,69.5834811774203,32,46.10501641309307
1416,24.645210576907374,66.73220455006548,32,59.436858948598186
1417,5.490173471779457,66.77438786721666,32,23.28367052396072
1418,32.63880846226638,64.485923424531,32,22.777785085942252
1419,60.49716108080361,62.98604191517708,32,19.848183148702
1420,21.26400894692989,62.97251783213579,32,48.74722248591279
1421,70.5919117317815,63.75010362422634,32,32.30241679650393
1422,133.3052424964859,65.48254985030272,32,85.20520158465055
1423,-16.218274915000805,62.58188499039538,32,54.508816604639485
1424,42.51097802933063,60.35891403757897,32,19.869222411885772
1425,142.69401323692253,58.60122526739082,32,34.576044134919975
1426,38.84438464582428,59.06896574436651,32,72.65049432831104
1427,144.89022595128333,56.95425607651224,32,73.48025524166725
1428,46.05046651282868,56.8722365181322,32,18.890801415518748
1429,-31.885799166084126,55.248156455142606,32,33.944391138788404
1430,67.50975592984591,53.39789205193844,32,13.398576761900976
1431,140.56251033627177,55.80028298519389,32,149.68263322570678
1432,167.19363432701607,58.88765890124614,32,119.93384178421478
1433,21.534673216654312,58.317098097033615,32,48.79059669348988
1434,164.8034411930933,58.54036967972616,32,85.26368298551814
1435,153.2823860957758,61.48118204368786,32,61.84940128116343
1436,161.263360750795,64.14684515737439,32,55.3383727202988
1437,-7.220516284972007,63.13656956157941,32,26.617321015396367
1438,128.9640246048462,62.32799511493502,32,85.48134533968104
